precipitation,temp_max,temp_min,wind,weather
-0.4536498564010315,-0.2775303607909834,-1.20183795140165,1.4324195762603689,4
-0.4536498564010315,-0.11420377607118484,-0.6442117501048223,0.736686530742949,4
-0.4536498564010315,-0.34558310442423285,-1.3014140587760834,-0.23733973298143896,4
-0.4536498564010315,-0.04615103243793517,-1.3014140587760834,1.223699662605143,4
-0.40872560604843955,-0.11420377607118484,-0.08658554880799478,1.4324195762603689,2
-0.03435685311017302,-0.8763945047635785,-0.6442117501048223,-0.37648634208492276,2
-0.07928110346276497,-0.7266784687704299,-0.08658554880799478,-0.585206255740149,2
-0.07928110346276497,-0.49529914041738154,-0.3056529850317484,-0.16776642842969688,2
-0.3338518554607862,-1.0261105407567273,-0.5247204212555022,0.11052678977727104,2
-0.3039023552257249,-1.1077738331166265,-0.6442117501048223,-1.3505126058093109,2
1.2534716569974638,-1.2574898691097756,-0.7637030789541425,-1.280939301257569,2
-0.07928110346276497,-1.325542612743025,-1.4209053876254039,-0.09819312387795483,2
-0.4536498564010315,-1.2574898691097756,-1.5204814949998373,-1.0026460830506008,0
-0.18410435428547958,-1.2574898691097756,-0.9827705151778963,-0.7939261693953747,2
2.136981913931773,-0.8763945047635785,-0.7637030789541425,0.11052678977727104,2
0.5047341511209308,-1.325542612743025,-0.863279186328576,3.3804721037091445,2
-0.4536498564010315,-1.325542612743025,-1.20183795140165,1.0149797489499173,4
-0.004407352875111673,-1.175826576749876,-1.3014140587760834,-0.23733973298143896,2
-0.3338518554607862,-0.8763945047635785,-0.08658554880799478,2.963032276398693,2
0.8341786537066053,-0.8763945047635785,-1.0823466225523297,1.8498594035708211,2
-0.4536498564010315,-1.1077738331166265,-1.0823466225523297,0.45839331253598103,4
1.2534716569974638,-1.325542612743025,-0.7637030789541425,0.18010009432901308,2
-0.4536498564010315,-1.2574898691097756,-1.0823466225523297,2.197725926329531,2
-0.2589781048731329,-1.5569219410960728,-1.859040260072911,0.11052678977727104,3
-0.4536498564010315,-1.325542612743025,-2.0781076962966645,-0.16776642842969688,4
0.0854411478300723,-1.325542612743025,-1.7594641526984776,0.6671132261912072,3
-0.3338518554607862,-1.5569219410960728,-1.4209053876254039,2.615165753639983,3
-0.4536498564010315,-1.4072059051029242,-1.4209053876254039,-0.09819312387795483,4
-0.1541548540504183,-1.325542612743025,-0.863279186328576,1.2932729671568848,2
-0.4536498564010315,-0.5769624327772811,-0.3056529850317484,2.615165753639983,4
-0.4536498564010315,-0.7947312124036793,-0.3056529850317484,1.6411394899155947,2
0.5796079017085841,-1.175826576749876,-1.4209053876254039,2.058579317226047,2
-0.37877610581337817,-1.325542612743025,-1.6399728238491573,-0.37648634208492276,3
-0.4536498564010315,-1.0261105407567273,-1.9785315889222312,-0.37648634208492276,4
-0.4536498564010315,-0.11420377607118484,-1.5204814949998373,-0.5156329511884069,4
0.0854411478300723,-0.9580577971234778,-0.6442117501048223,-0.306913037533181,2
1.1037241558221573,-1.2574898691097756,-0.4251443138810687,0.11052678977727104,2
1.5978909097006688,-1.325542612743025,-1.0823466225523297,1.780286099019079,2
2.4364769162823863,-1.1077738331166265,-1.5204814949998373,2.058579317226047,3
0.9539766546468507,-1.4752586487361736,-1.5204814949998373,1.4324195762603689,3
0.8341786537066053,-1.175826576749876,-1.4209053876254039,1.0149797489499173,2
3.125315421688796,-0.7266784687704299,-0.5247204212555022,1.780286099019079,3
0.804229153471544,-1.0261105407567273,-0.863279186328576,1.2932729671568848,2
0.9539766546468507,-0.8763945047635785,-1.5204814949998373,0.38882000798423894,3
0.0854411478300723,-1.5569219410960728,-1.7594641526984776,-0.37648634208492276,2
-0.1541548540504183,-1.2574898691097756,-1.859040260072911,-0.16776642842969688,2
0.0854411478300723,-1.175826576749876,-1.20183795140165,2.197725926329531,2
-0.2589781048731329,-1.0261105407567273,-1.4209053876254039,-0.5156329511884069,2
0.16031489841772553,-0.8763945047635785,-1.3014140587760834,-0.7939261693953747,2
-0.4536498564010315,-0.5769624327772811,-1.5204814949998373,-0.306913037533181,4
-0.4536498564010315,-0.19586706843108412,-0.9827705151778963,1.3628462717086272,4
-0.4536498564010315,-0.4272463967841321,-1.20183795140165,-0.37648634208492276,2
-0.4536498564010315,-0.49529914041738154,-0.4251443138810687,0.736686530742949,0
0.2651381492404402,-0.2775303607909834,-0.3056529850317484,0.38882000798423894,2
-0.2589781048731329,-0.7947312124036793,-0.20607687765731492,1.8498594035708211,2
3.649431675802369,-0.8763945047635785,-0.4251443138810687,0.8062598352946913,2
0.38493615018068544,-0.9580577971234778,-0.6442117501048223,1.0149797489499173,2
1.5230171591130155,-0.8763945047635785,-1.0823466225523297,0.11052678977727104,2
-0.2290286046380716,-1.0261105407567273,-0.7637030789541425,2.4760191445364987,2
-0.4536498564010315,0.03551225992196387,-0.7637030789541425,-0.09819312387795483,4
-0.2290286046380716,-0.6450151764105305,-0.9827705151778963,-0.09819312387795483,2
-0.4536498564010315,-0.7947312124036793,-1.0823466225523297,-0.7939261693953747,4
0.23518864900537884,-0.9580577971234778,-1.0823466225523297,-1.0026460830506008,3
-0.40872560604843955,-0.7266784687704299,-0.9827705151778963,-0.4460596466366648,2
-0.4536498564010315,-0.04615103243793517,-1.3014140587760834,0.736686530742949,4
-0.4536498564010315,0.6343764038945593,-0.20607687765731492,0.5975399216394648,4
-0.4536498564010315,0.48466036790141026,-0.4251443138810687,-0.7939261693953747,4
-0.4536498564010315,0.18522829591511283,0.13248188741575903,-0.02861981932621277,2
-0.10923060369782632,-0.7266784687704299,-0.20607687765731492,-0.4460596466366648,2
-0.37877610581337817,-0.34558310442423285,-0.5247204212555022,-0.4460596466366648,2
-0.4536498564010315,-0.19586706843108412,-0.863279186328576,0.5279666170877231,0
-0.4536498564010315,-0.11420377607118484,-0.9827705151778963,-0.16776642842969688,4
-0.4536498564010315,-0.04615103243793517,-0.20607687765731492,-0.23733973298143896,2
0.7593049031189519,-0.4272463967841321,-0.3056529850317484,1.780286099019079,2
-0.18410435428547958,-0.8763945047635785,-0.7637030789541425,-0.8634994739471168,2
-0.18410435428547958,-0.4272463967841321,-0.20607687765731492,0.45839331253598103,2
1.1785979064098107,-0.34558310442423285,-0.6442117501048223,-0.4460596466366648,2
0.534683651355992,-0.4272463967841321,-0.3056529850317484,-0.37648634208492276,2
-0.4536498564010315,0.48466036790141026,-0.7637030789541425,-0.654779560291891,4
-0.4536498564010315,0.9338084758808567,0.012990558566438895,-0.4460596466366648,2
-0.4536498564010315,0.7160396962544583,0.13248188741575903,0.18010009432901308,4
0.19026439865278688,-0.34558310442423285,0.3515493236395127,-0.306913037533181,2
1.148648406174749,0.03551225992196387,0.13248188741575903,-0.4460596466366648,2
0.11539064806513359,-0.34558310442423285,-0.3056529850317484,1.3628462717086272,2
-0.3338518554607862,-0.4272463967841321,-0.4251443138810687,1.084553053501659,2
-0.4536498564010315,-0.04615103243793517,0.012990558566438895,-0.5156329511884069,0
0.19026439865278688,-0.11420377607118484,0.13248188741575903,-1.1417926921540849,2
0.19026439865278688,-0.49529914041738154,-0.20607687765731492,3.310898799157403,2
-0.37877610581337817,-0.6450151764105305,-0.4251443138810687,2.197725926329531,2
-0.37877610581337817,-0.4272463967841321,-0.5247204212555022,-0.5156329511884069,2
2.3166789153421408,-0.7266784687704299,-0.20607687765731492,0.11052678977727104,2
-0.18410435428547958,-0.5769624327772811,-0.4251443138810687,0.9454064443981748,2
-0.4536498564010315,-0.4272463967841321,-0.6442117501048223,-0.654779560291891,4
-0.4536498564010315,0.18522829591511283,-0.6442117501048223,-0.585206255740149,4
-0.4536498564010315,1.0154717682407557,-0.4251443138810687,-0.7243528648436327,4
-0.4536498564010315,0.2532810395483623,0.23205799479019254,-0.16776642842969688,4
-0.4536498564010315,-0.4272463967841321,-0.3056529850317484,0.45839331253598103,2
-0.4536498564010315,-0.2775303607909834,-0.863279186328576,-0.16776642842969688,4
-0.4536498564010315,0.2532810395483623,-0.7637030789541425,0.736686530742949,4
-0.4536498564010315,1.0835245118740051,-0.3056529850317484,0.11052678977727104,4
-0.4536498564010315,1.2468510965938042,0.23205799479019254,0.6671132261912072,4
-0.4536498564010315,1.3965671325869526,0.9091755249363405,0.38882000798423894,4
-0.4536498564010315,1.0835245118740051,0.23205799479019254,0.5975399216394648,0
-0.4536498564010315,0.40299707554151076,0.23205799479019254,0.18010009432901308,4
-0.4536498564010315,0.18522829591511283,-0.3056529850317484,-0.23733973298143896,2
-0.4536498564010315,-0.11420377607118484,-0.08658554880799478,-0.09819312387795483,2
-0.4536498564010315,0.40299707554151076,-0.20607687765731492,-1.2113659967058268,4
0.5047341511209308,-0.2775303607909834,0.6901080887125864,-1.3505126058093109,2
1.642815160053261,0.03551225992196387,0.3515493236395127,0.5279666170877231,2
0.4598099007683388,-0.49529914041738154,0.13248188741575903,1.084553053501659,2
-0.40872560604843955,-0.2775303607909834,0.13248188741575903,2.128152621777789,2
-0.4536498564010315,0.10356500355521331,0.13248188741575903,0.040953485225528975,2
-0.4536498564010315,0.7840924398877077,0.13248188741575903,-0.09819312387795483,2
-0.4536498564010315,0.7840924398877077,0.13248188741575903,0.24967339888075515,4
-0.4536498564010315,0.10356500355521331,0.6901080887125864,0.3192467034324972,4
-0.4536498564010315,0.03551225992196387,0.3515493236395127,0.11052678977727104,2
-0.4536498564010315,-0.04615103243793517,-0.08658554880799478,-1.0026460830506008,4
-0.40872560604843955,0.33494433190826134,0.5706167598632663,-1.2113659967058268,2
0.11539064806513359,0.18522829591511283,0.7896841960870199,-0.37648634208492276,2
0.534683651355992,0.48466036790141026,0.9091755249363405,0.3192467034324972,2
-0.40872560604843955,0.33494433190826134,0.4710406524888328,0.3192467034324972,2
-0.4536498564010315,0.10356500355521331,0.23205799479019254,-0.23733973298143896,4
-0.2589781048731329,-0.49529914041738154,0.13248188741575903,-0.09819312387795483,2
1.942310162403874,-0.4272463967841321,0.012990558566438895,0.040953485225528975,2
-0.4536498564010315,-0.04615103243793517,-0.4251443138810687,0.11052678977727104,4
2.0171839129915274,-0.04615103243793517,0.13248188741575903,0.18010009432901308,2
-0.2290286046380716,-0.19586706843108412,0.012990558566438895,-0.16776642842969688,2
-0.4536498564010315,0.10356500355521331,0.012990558566438895,1.0149797489499173,2
-0.4536498564010315,0.33494433190826134,0.3515493236395127,-0.23733973298143896,4
-0.4536498564010315,0.9338084758808567,0.3515493236395127,-1.0026460830506008,2
-0.3338518554607862,0.2532810395483623,0.9091755249363405,0.45839331253598103,2
-0.4536498564010315,-0.04615103243793517,0.5706167598632663,0.736686530742949,4
-0.4536498564010315,0.10356500355521331,0.3515493236395127,-0.37648634208492276,4
-0.4536498564010315,0.7840924398877077,0.23205799479019254,-1.072219387602343,4
-0.4536498564010315,0.6343764038945593,1.3473103973838476,0.5975399216394648,2
-0.4536498564010315,0.33494433190826134,0.6901080887125864,2.197725926329531,4
-0.004407352875111673,0.10356500355521331,0.3515493236395127,0.38882000798423894,2
-0.3039023552257249,0.40299707554151076,0.3515493236395127,-0.16776642842969688,2
-0.4536498564010315,1.0835245118740051,0.3515493236395127,-0.16776642842969688,4
-0.4536498564010315,1.0154717682407557,0.6901080887125864,-0.7939261693953747,4
1.8973859120512822,-0.34558310442423285,0.6901080887125864,-0.933072778498859,2
0.8341786537066053,-0.11420377607118484,0.23205799479019254,-0.5156329511884069,2
-0.4536498564010315,0.40299707554151076,0.23205799479019254,-0.8634994739471168,0
-0.37877610581337817,0.40299707554151076,0.5706167598632663,-0.09819312387795483,2
-0.4536498564010315,0.2532810395483623,0.4710406524888328,0.11052678977727104,2
-0.4536498564010315,0.8657557322476073,0.13248188741575903,-1.0026460830506008,4
-0.4536498564010315,0.7840924398877077,0.6901080887125864,-0.5156329511884069,2
-0.40872560604843955,0.7160396962544583,1.3473103973838476,-0.933072778498859,2
-0.004407352875111673,0.48466036790141026,1.008751632310774,-0.585206255740149,2
-0.4536498564010315,0.48466036790141026,0.7896841960870199,-0.654779560291891,2
-0.1541548540504183,0.33494433190826134,0.6901080887125864,-0.7939261693953747,2
0.4148856504157468,0.2532810395483623,0.4710406524888328,1.919432708122563,2
-0.4536498564010315,0.5663236602613098,0.23205799479019254,0.38882000798423894,4
-0.4536498564010315,1.0835245118740051,0.4710406524888328,-0.09819312387795483,0
-0.4536498564010315,1.1651878042339048,0.5706167598632663,-0.7939261693953747,4
-0.4536498564010315,1.3965671325869526,0.9091755249363405,0.38882000798423894,4
-0.4536498564010315,1.6143359122133512,1.2278190685345276,-0.306913037533181,2
-0.2290286046380716,1.1651878042339048,0.9091755249363405,-0.8634994739471168,2
-0.4536498564010315,1.0154717682407557,0.5706167598632663,-0.654779560291891,0
-0.4536498564010315,1.5462831685801017,1.008751632310774,-0.23733973298143896,1
-0.4536498564010315,1.2468510965938042,1.008751632310774,-0.37648634208492276,0
-0.37877610581337817,0.9338084758808567,1.1282429611600941,-0.7243528648436327,2
-0.4536498564010315,1.1651878042339048,1.3473103973838476,-0.7243528648436327,2
-0.4536498564010315,0.33494433190826134,1.008751632310774,0.38882000798423894,2
-0.40872560604843955,1.3149038402270536,1.008751632310774,-0.5156329511884069,2
-0.4536498564010315,0.7160396962544583,1.3473103973838476,-0.4460596466366648,4
-0.4536498564010315,0.6343764038945593,1.2278190685345276,-0.23733973298143896,4
-0.4536498564010315,1.1651878042339048,1.2278190685345276,-0.7243528648436327,4
1.8225121614636288,0.40299707554151076,1.1282429611600941,0.5279666170877231,2
-0.4536498564010315,1.0154717682407557,1.1282429611600941,-0.654779560291891,4
-0.3039023552257249,0.5663236602613098,0.7896841960870199,0.45839331253598103,2
-0.4536498564010315,0.33494433190826134,0.5706167598632663,0.040953485225528975,2
-0.4536498564010315,0.9338084758808567,0.7896841960870199,0.736686530742949,4
-0.4536498564010315,1.3965671325869526,0.9091755249363405,-0.4460596466366648,4
-0.4536498564010315,1.2468510965938042,0.9091755249363405,-0.7243528648436327,0
-0.4536498564010315,0.33494433190826134,1.1282429611600941,-0.306913037533181,0
-0.4536498564010315,0.7840924398877077,1.008751632310774,-1.072219387602343,0
-0.4536498564010315,0.8657557322476073,1.3473103973838476,-0.8634994739471168,4
-0.4536498564010315,0.40299707554151076,1.008751632310774,-0.16776642842969688,4
-0.4536498564010315,0.8657557322476073,1.1282429611600941,-0.306913037533181,4
-0.4536498564010315,1.0154717682407557,1.008751632310774,-0.7243528648436327,0
-0.4536498564010315,0.9338084758808567,0.7896841960870199,-0.5156329511884069,4
-0.4536498564010315,1.464619876220202,0.9091755249363405,0.45839331253598103,4
-0.4536498564010315,2.3765266409057446,1.6858691624569215,0.3192467034324972,4
-0.4536498564010315,2.3765266409057446,1.9049365986806754,-0.933072778498859,4
-0.4536498564010315,1.6143359122133512,1.4668017262331678,-0.5156329511884069,2
-0.4536498564010315,0.6343764038945593,1.3473103973838476,-0.4460596466366648,0
-0.4536498564010315,0.7840924398877077,1.3473103973838476,-0.09819312387795483,4
-0.4536498564010315,1.0835245118740051,1.2278190685345276,0.38882000798423894,0
-0.4536498564010315,1.2468510965938042,0.7896841960870199,-0.654779560291891,4
-0.4536498564010315,1.6143359122133512,1.008751632310774,-0.5156329511884069,4
-0.4536498564010315,1.9273785329262987,1.3473103973838476,-0.16776642842969688,4
-0.4536498564010315,1.9273785329262987,1.3473103973838476,-0.306913037533181,4
-0.4536498564010315,1.6959992045732502,1.1282429611600941,-0.306913037533181,4
-0.4536498564010315,1.995431276559548,1.6858691624569215,1.0149797489499173,4
-0.4536498564010315,2.444579384538994,2.004512706055109,-0.306913037533181,4
-0.4536498564010315,2.2268106049125955,1.5663778336076017,-1.0026460830506008,4
-0.4536498564010315,0.7160396962544583,1.2278190685345276,-0.16776642842969688,0
-0.4536498564010315,0.9338084758808567,1.3473103973838476,-0.37648634208492276,0
-0.4536498564010315,1.2468510965938042,1.3473103973838476,-0.933072778498859,4
-0.4536498564010315,0.9338084758808567,1.008751632310774,-0.16776642842969688,2
-0.4536498564010315,0.7840924398877077,1.008751632310774,-0.654779560291891,4
-0.4536498564010315,0.6343764038945593,1.1282429611600941,0.38882000798423894,4
-0.4536498564010315,0.7840924398877077,0.3515493236395127,0.040953485225528975,4
-0.4536498564010315,1.3149038402270536,0.6901080887125864,-0.02861981932621277,4
-0.4536498564010315,0.6343764038945593,0.7896841960870199,0.11052678977727104,4
-0.4536498564010315,1.0154717682407557,1.008751632310774,-1.0026460830506008,4
-0.4536498564010315,0.8657557322476073,0.7896841960870199,-0.02861981932621277,4
-0.4536498564010315,0.8657557322476073,1.008751632310774,-0.585206255740149,4
-0.4536498564010315,0.8657557322476073,0.9091755249363405,-0.933072778498859,4
-0.4536498564010315,0.7840924398877077,0.4710406524888328,-0.23733973298143896,4
-0.4536498564010315,0.7160396962544583,0.4710406524888328,-0.7939261693953747,4
-0.4536498564010315,0.6343764038945593,0.3515493236395127,-0.8634994739471168,4
-0.4536498564010315,0.8657557322476073,0.9091755249363405,0.040953485225528975,4
-0.4536498564010315,1.0835245118740051,0.5706167598632663,-0.09819312387795483,4
-0.4536498564010315,1.3149038402270536,0.6901080887125864,-0.4460596466366648,4
-0.4536498564010315,1.6143359122133512,1.2278190685345276,0.6671132261912072,4
-0.4536498564010315,2.145147312552697,1.008751632310774,-0.09819312387795483,4
-0.4536498564010315,1.1651878042339048,1.008751632310774,-0.16776642842969688,4
-0.40872560604843955,0.33494433190826134,1.1282429611600941,1.223699662605143,2
-0.40872560604843955,0.48466036790141026,0.6901080887125864,0.45839331253598103,2
-0.4536498564010315,0.48466036790141026,0.13248188741575903,0.6671132261912072,4
-0.4536498564010315,0.7840924398877077,0.3515493236395127,1.6411394899155947,4
-0.4536498564010315,1.5462831685801017,0.6901080887125864,0.24967339888075515,4
-0.4536498564010315,1.3149038402270536,0.5706167598632663,-1.2113659967058268,4
-0.4536498564010315,0.7840924398877077,0.5706167598632663,-0.933072778498859,4
-0.4536498564010315,1.0835245118740051,0.23205799479019254,-0.654779560291891,4
-0.4536498564010315,1.5462831685801017,0.6901080887125864,-0.7243528648436327,1
-0.4536498564010315,1.5462831685801017,0.6901080887125864,-1.280939301257569,4
-0.4536498564010315,1.0154717682407557,0.6901080887125864,-0.933072778498859,0
-0.4536498564010315,0.40299707554151076,0.3515493236395127,-0.5156329511884069,0
-0.4536498564010315,-0.04615103243793517,0.9091755249363405,-0.7939261693953747,0
-0.40872560604843955,0.40299707554151076,0.6901080887125864,-1.4896592149127947,2
-0.4536498564010315,0.40299707554151076,0.3515493236395127,-1.280939301257569,1
-0.4536498564010315,0.6343764038945593,0.3515493236395127,-1.0026460830506008,1
-0.4536498564010315,0.40299707554151076,0.5706167598632663,-1.072219387602343,4
-0.4536498564010315,0.40299707554151076,0.23205799479019254,-1.072219387602343,0
-0.4536498564010315,0.8657557322476073,0.3515493236395127,-1.072219387602343,0
-0.4536498564010315,1.1651878042339048,0.7896841960870199,-1.4896592149127947,2
-0.4536498564010315,0.5663236602613098,0.7896841960870199,0.736686530742949,4
-0.4536498564010315,0.6343764038945593,-0.08658554880799478,-0.09819312387795483,4
-0.4536498564010315,0.9338084758808567,0.13248188741575903,-0.16776642842969688,4
-0.4536498564010315,0.18522829591511283,0.3515493236395127,0.5975399216394648,4
-0.4536498564010315,0.33494433190826134,-0.08658554880799478,2.8238856672952086,4
-0.4536498564010315,0.33494433190826134,0.012990558566438895,2.267299230881273,4
-0.4536498564010315,0.7160396962544583,0.13248188741575903,1.710712794467337,4
-0.4536498564010315,1.0154717682407557,-0.08658554880799478,1.2932729671568848,4
-0.4536498564010315,1.0154717682407557,-0.08658554880799478,-1.3505126058093109,4
-0.4536498564010315,0.6343764038945593,-0.08658554880799478,-0.933072778498859,4
-0.4536498564010315,-0.04615103243793517,0.13248188741575903,-1.1417926921540849,0
-0.4536498564010315,-0.5769624327772811,0.012990558566438895,-1.280939301257569,0
-0.4536498564010315,-0.34558310442423285,-0.20607687765731492,-1.3505126058093109,0
-0.1541548540504183,-0.34558310442423285,0.13248188741575903,0.9454064443981748,2
0.2651381492404402,-0.11420377607118484,0.7896841960870199,0.45839331253598103,2
2.0171839129915274,0.18522829591511283,1.008751632310774,0.11052678977727104,2
0.7293554028838908,0.10356500355521331,0.5706167598632663,0.9454064443981748,2
-0.4536498564010315,-0.04615103243793517,0.012990558566438895,1.571566185363853,4
-0.4536498564010315,-0.2775303607909834,-0.4251443138810687,-1.1417926921540849,4
2.6610981680453465,0.18522829591511283,-0.3056529850317484,-0.8634994739471168,2
0.2651381492404402,-0.19586706843108412,0.23205799479019254,1.4324195762603689,2
-0.37877610581337817,-0.7266784687704299,-0.4251443138810687,1.710712794467337,2
0.5047341511209308,-0.6450151764105305,-0.7637030789541425,-0.37648634208492276,2
0.8791029040591973,-1.175826576749876,-0.9827705151778963,-0.4460596466366648,2
-0.4536498564010315,-0.7266784687704299,-0.5247204212555022,-0.16776642842969688,2
0.6095574019436454,-0.6450151764105305,-0.4251443138810687,-0.7939261693953747,2
-0.4536498564010315,-0.6450151764105305,-0.3056529850317484,-1.2113659967058268,4
-0.2290286046380716,-0.7266784687704299,-0.20607687765731492,-0.5156329511884069,2
3.005517420748551,-0.2775303607909834,0.23205799479019254,1.2932729671568848,2
0.4598099007683388,-0.2775303607909834,0.3515493236395127,0.38882000798423894,2
1.1785979064098107,-0.11420377607118484,0.3515493236395127,1.1541263580534014,2
4.712638934147046,-0.19586706843108412,0.7896841960870199,-0.306913037533181,2
1.7176889106409143,-0.11420377607118484,0.5706167598632663,-0.37648634208492276,2
0.9989009049994425,-0.19586706843108412,0.4710406524888328,-0.16776642842969688,2
0.38493615018068544,-0.19586706843108412,0.4710406524888328,-1.559232519464537,2
-0.37877610581337817,-0.11420377607118484,0.5706167598632663,0.24967339888075515,2
0.7593049031189519,0.18522829591511283,0.9091755249363405,0.38882000798423894,2
-0.3338518554607862,-0.19586706843108412,-0.08658554880799478,0.5279666170877231,2
-0.40872560604843955,-0.49529914041738154,-0.3056529850317484,0.18010009432901308,2
-0.4536498564010315,-0.5769624327772811,-0.863279186328576,0.11052678977727104,2
-0.4536498564010315,-0.8763945047635785,-1.4209053876254039,0.11052678977727104,2
-0.4536498564010315,-1.0261105407567273,-1.4209053876254039,-0.8634994739471168,2
-0.4536498564010315,-1.175826576749876,-1.7594641526984776,-0.7243528648436327,4
1.8225121614636288,-1.0261105407567273,-1.4209053876254039,-0.16776642842969688,2
0.0854411478300723,-0.49529914041738154,-0.4251443138810687,-0.16776642842969688,2
0.3400118998280935,-0.7266784687704299,-0.08658554880799478,-0.5156329511884069,2
-0.3338518554607862,-0.7266784687704299,-0.6442117501048223,-0.4460596466366648,2
-0.4536498564010315,-0.9580577971234778,-1.0823466225523297,-0.585206255740149,0
0.38493615018068544,-0.9580577971234778,-1.20183795140165,-1.1417926921540849,2
0.4598099007683388,-0.5769624327772811,-0.4251443138810687,1.4324195762603689,2
0.7293554028838908,-0.8763945047635785,-0.4251443138810687,1.1541263580534014,2
7.647689957183056,-0.4272463967841321,0.012990558566438895,1.919432708122563,2
0.11539064806513359,-0.7266784687704299,-0.20607687765731492,0.6671132261912072,2
1.2235221567624024,-1.1077738331166265,-0.863279186328576,1.571566185363853,2
-0.4536498564010315,-1.0261105407567273,-1.0823466225523297,-1.2113659967058268,2
4.338270181208779,-0.9580577971234778,-0.4251443138810687,-0.585206255740149,2
-0.4536498564010315,-1.0261105407567273,-0.863279186328576,-1.4200859103610526,2
-0.4536498564010315,-1.1077738331166265,-1.4209053876254039,0.24967339888075515,0
-0.4536498564010315,-0.9580577971234778,-1.3014140587760834,0.38882000798423894,1
-0.4536498564010315,-0.8763945047635785,-1.3014140587760834,-1.2113659967058268,4
-0.03435685311017302,-0.9580577971234778,-1.20183795140165,-0.23733973298143896,2
-0.2290286046380716,-0.49529914041738154,-0.08658554880799478,0.6671132261912072,2
4.8773611854398835,-0.19586706843108412,-0.08658554880799478,0.9454064443981748,2
0.16031489841772553,-0.4272463967841321,0.012990558566438895,1.571566185363853,2
2.481401166634978,-1.1077738331166265,-0.20607687765731492,2.058579317226047,2
1.4930676588779543,-0.9580577971234778,-0.20607687765731492,0.8062598352946913,2
1.6727646602883222,-0.6450151764105305,-0.20607687765731492,2.058579317226047,2
-0.2290286046380716,-1.0261105407567273,-0.7637030789541425,1.223699662605143,2
-0.2290286046380716,-1.2574898691097756,-0.4251443138810687,1.2932729671568848,2
-0.3039023552257249,-1.175826576749876,-0.9827705151778963,0.9454064443981748,2
-0.4536498564010315,-1.325542612743025,-0.9827705151778963,-0.8634994739471168,4
-0.2290286046380716,-1.325542612743025,-1.0823466225523297,-0.7939261693953747,2
-0.37877610581337817,-1.2574898691097756,-0.5247204212555022,-1.0026460830506008,2
-0.004407352875111673,-1.175826576749876,-0.5247204212555022,0.8758331398464331,2
0.7593049031189519,-1.325542612743025,-0.7637030789541425,-0.8634994739471168,2
-0.10923060369782632,-1.2574898691097756,-0.9827705151778963,-0.306913037533181,2
0.7293554028838908,-1.4072059051029242,-1.4209053876254039,-1.072219387602343,2
0.3400118998280935,-1.6385852334559723,-1.5204814949998373,1.2932729671568848,3
